relation_id,sample_id,sha256,function_id,source_node,target_node,relation_type,tool,command_or_analysis_step,confidence,uncertainty_reason,evidence_label
V23-R-0000079,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401a80,0x4012c7,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x40195c; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000080,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401a90,0x401341,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x40195c; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000081,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401ab5,0x40215c,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x40195c; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000082,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401b7d,0x4010e0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x40195c; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000083,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401b7d,sym.imp.memmove,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0000084,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401b7d,sym.imp.memmove,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0000085,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401c7d,0x4010e0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x40195c; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000086,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401c7d,sym.imp.memmove,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0000087,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401c7d,sym.imp.memmove,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0000088,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401ca3,0x4010e0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x40195c; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000089,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401ca3,sym.imp.memmove,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0000090,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401ca3,sym.imp.memmove,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0000091,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401cc3,0x4010e0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x40195c; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000092,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401cc3,sym.imp.memmove,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0000093,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.0040195c,0x401cc3,sym.imp.memmove,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0000094,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401cf5,0x401d7a,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000095,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401cf5,0x401d69,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000096,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401d69,0x401d7a,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000097,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401d7a,0x401d90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000098,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401d7a,0x401d89,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000099,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401d89,0x401d90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000100,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401d90,0x401db5,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000101,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401d90,0x401d9f,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000102,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401d9f,0x401db5,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000103,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401d9f,0x401dae,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000104,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401dae,0x401db5,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401cf5; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000105,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401dbc,0x40137e,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401cf5; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000106,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401de4,0x40215c,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401cf5; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000107,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401e88,0x4010e0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401cf5; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000108,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401e88,sym.imp.memmove,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0000109,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401cf5,0x401e88,sym.imp.memmove,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0000110,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401e9e,0x401f0b,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000111,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401e9e,0x401f01,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000112,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f01,0x402146,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000113,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f0b,0x401f46,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000114,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f0b,0x401f32,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000115,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f32,0x402146,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000116,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f46,0x401f99,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000117,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f46,0x401f54,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000118,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f54,0x402146,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000119,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f99,0x401fdc,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000120,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f99,0x401fc1,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000121,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401fc1,0x402036,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000122,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401fdc,0x402000,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000123,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401fdc,0x401fe5,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000124,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401fe5,0x402036,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000125,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402000,0x402036,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000126,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402000,0x402009,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000127,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402009,0x402036,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000128,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402036,0x402083,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000129,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402036,0x402044,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000130,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402044,0x402146,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000131,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402083,0x4020fd,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000132,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x4020b6,0x4020fd,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000133,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x4020fd,0x4020b6,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000134,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x4020fd,0x40210b,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000135,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x40210b,0x402146,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000136,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402146,0x40215a,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000137,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402146,0x402155,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x401e9e; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0000138,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401ef5,0x4013bb,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000139,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f1f,0x401493,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000140,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f3c,0x4018d6,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000141,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f68,0x4017e4,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000142,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401f81,0x401cf5,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000143,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401fad,0x4011f6,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000144,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401fd5,0x401535,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000145,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x401ff9,0x401627,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000146,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402022,0x4010f0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000147,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402022,sym.imp.sprintf,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0000148,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402022,sym.imp.sprintf,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0000149,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x402031,0x40217d,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000150,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x40206b,0x40195c,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000151,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x40209c,0x4010f0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000152,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x40209c,sym.imp.sprintf,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0000153,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x40209c,sym.imp.sprintf,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
V23-R-0000154,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x4020e8,0x4010f0,function_call,radare2 6.1.9 via r2pipe,aaa; pdfj @ 0x401e9e; call filter,HIGH,Indirect calls may remain unresolved.,DERIVED_EVIDENCE
V23-R-0000155,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x4020e8,sym.imp.sprintf,import_call,radare2 6.1.9 via r2pipe,pdfj call target joined to aflj import,HIGH,Static import call; runtime interposition is outside scope.,DERIVED_EVIDENCE
V23-R-0000156,ENIP34026-AFFECTED-GCC-O0-S,c1d46e25b56e960c6e2bb064105f48b0df953c4ef9a02f460917de00ec1910a7,fcn.00401e9e,0x4020e8,sym.imp.sprintf,source_sink_hint,radare2 6.1.9 via r2pipe,import-name heuristic over direct call,LOW,Name-based triage hint only; argument flow and exploitability are not established.,DERIVED_EVIDENCE
